269,Kalamazoo,Michigan,US,42.29171,-85.58723
269,Portage,Michigan,US,42.20115,-85.58
270,"Bowling Green",Kentucky,US,36.99032,-86.4436
270,Elizabethtown,Kentucky,US,37.69395,-85.85913
270,Henderson,Kentucky,US,37.83615,-87.59001
270,Hopkinsville,Kentucky,US,36.86561,-87.49117
270,Owensboro,Kentucky,US,37.77422,-87.11333
270,Paducah,Kentucky,US,37.08339,-88.60005
270,Radcliff,Kentucky,US,37.84035,-85.94913
272,"Back Mountain",Pennsylvania,US,41.33591,-75.99631
272,Hazleton,Pennsylvania,US,40.95842,-75.97465
272,Scranton,Pennsylvania,US,41.40916,-75.6649
272,Wilkes-Barre,Pennsylvania,US,41.24591,-75.88131
272,Williamsport,Pennsylvania,US,41.24119,-77.00108
276,Richmond,Virginia,US,37.55376,-77.46026
281,Alvin,Texas,US,29.42385,-95.2441
281,Atascocita,Texas,US,29.99883,-95.1766
281,Baytown,Texas,US,29.7355,-94.97743
281,Channelview,Texas,US,29.77606,-95.11465
281,Cloverleaf,Texas,US,29.77828,-95.17188
281,"Deer Park",Texas,US,29.70523,-95.12382
281,Friendswood,Texas,US,29.5294,-95.20104
281,"South Houston",Texas,US,29.66301,-95.23549
281,"La Porte",Texas,US,29.66578,-95.01937
281,"League City",Texas,US,29.50745,-95.09493
281,"Mission Bend",Texas,US,29.69384,-95.66495
281,"Missouri City",Texas,US,29.61857,-95.53772
281,Pasadena,Texas,US,29.69106,-95.2091
281,Pearland,Texas,US,29.56357,-95.28605
281,Rosenberg,Texas,US,29.55718,-95.80856
281,Spring,Texas,US,30.07994,-95.41716
281,"Sugar Land",Texas,US,29.61968,-95.63495
281,"The Woodlands",Texas,US,30.15799,-95.48938
301,"Aspen Hill",Maryland,US,39.07955,-77.07303
301,"North Bethesda",Maryland,US,39.04455,-77.11887
301,Bowie,Maryland,US,38.94278,-76.73028
301,Chillum,Maryland,US,38.96372,-76.99081
301,Clinton,Maryland,US,38.76511,-76.89831
301,"College Park",Maryland,US,38.98067,-76.93692
